text,label,label_name,generate_label
if my kids wanted to use your service how old would they have to be,1,age_limit,1
can my year old daughter open a savings account at the bank,1,age_limit,1
how old do you have to be to get an account,1,age_limit,1
whats the minimum age for opening an account,1,age_limit,1
i would like an account for my children how do i go about doing this,1,age_limit,1
can my children have their own account,1,age_limit,1
is it possible to open an account for my children,1,age_limit,1
do my kids have to be a certain age to use this service,1,age_limit,1
how old do you have to be to be able to open an account,1,age_limit,1
is there an age limit,1,age_limit,1
what are the age requirements for opening an account,1,age_limit,1
will i be able to open an account for my daughter,1,age_limit,1
how old do i need to be to open an account,1,age_limit,1
what age can sign up for services,1,age_limit,1
how old do my kids have to be to use your service,1,age_limit,1
what age do my kids need to be to use your service,1,age_limit,1
how old do my children need to be to open an account,1,age_limit,1
how old does my kids need to be to open an account,1,age_limit,1
how young can someone be in order to open an account,1,age_limit,1
what is the youngest someone can be to open an account,1,age_limit,1
how old does one have to be to have an account with the bank,1,age_limit,1
how do i get my pin unlocked,49,pin_blocked,49
where can i view my pin,49,pin_blocked,21
will you reinstate my pin,49,pin_blocked,21
i accidentally blocked my pin how do i reset it,49,pin_blocked,49
how do i unblock my pin after entering it wrong too many times,49,pin_blocked,49
i used the wrong ping too many times and now the account is blocked how do i unblock,49,pin_blocked,49
i need help because i drunken blocked my card,49,pin_blocked,49
how do i reset my pin i cant seem to use my card,49,pin_blocked,49
when i put the wrong pin too much i got blocked so can you help me unblock my pin,49,pin_blocked,49
my pin was blocked how do i make it so i can use it,49,pin_blocked,49
how many tries do i have to enter my pin before im blocked,49,pin_blocked,49
what should i do if ive tried to enter my pin too often,49,pin_blocked,49
i have exceeded the number of times i can try my pin,49,pin_blocked,49
how can i unblock a blocked pin number for my account,49,pin_blocked,49
what do i do if the bank machine wont accept my pin attempts anymore,49,pin_blocked,49
can you unlock my pin i think i entered the wrong pin too many times,49,pin_blocked,49
how do i deal with a blocked pin,49,pin_blocked,49
i attempted to use my card while i was intoxicated and i failed to input my pin and the machine kept my card how soon can i have it back,49,pin_blocked,18
can i unblock my card using the app,49,pin_blocked,49
iv exhausted all the of times i can try my pin,49,pin_blocked,49
how can i unlock my pin from too many tries,49,pin_blocked,49
help i forgot my pin and have been locked out of using my card,49,pin_blocked,49
my account is blocked how do i log in now,49,pin_blocked,44
why did i get blocked,49,pin_blocked,49
are you able to unblock my pin,49,pin_blocked,49
can you assist me with unblocking my pin i put it in wrong too many times,49,pin_blocked,49
i entered the wrong pin too many times and now i am blocked help me unblock,49,pin_blocked,49
my pins seems to be blocked can you unblock it please,49,pin_blocked,49
can you unblock my pin after too many wrong pin attempts,49,pin_blocked,49
what can you do to unblock my pin,49,pin_blocked,49
my pin is blocked what do i do,49,pin_blocked,49
can i reactivate my pin,49,pin_blocked,21
how do i reset my pin,49,pin_blocked,21
can i unblock my pin,49,pin_blocked,49
how do i unblock my pin,49,pin_blocked,49
my cards frozen what can i do,49,pin_blocked,41
how can i unlock the pin,49,pin_blocked,49
since my pin is blocked would you help me unblock it,49,pin_blocked,49
my pin is not working and i need assistance,49,pin_blocked,49
where can i get my pin unblocked,49,pin_blocked,49
are contactless payments enabled on my new card,23,contactless_not_working,23
my contanctless has stopped working,23,contactless_not_working,23
what is required documents for new card process,23,contactless_not_working,43
i dont know whats wrong my contactless stopped working tried it in a few different places today and it didnt work in any of them,23,contactless_not_working,23
how do i get the contactless feature to work for my card,23,contactless_not_working,23
i tried to pay contactless at the bus today and it didnt work any ideas why,23,contactless_not_working,23
ive been unable to pay contactless with my card for over a week now is there a way to fix this issue,23,contactless_not_working,23
do you know why my contactless wont work,23,contactless_not_working,23
my contactless payments have not been completed successfully,23,contactless_not_working,23
do i need to replace my card if it didnt work when i tried to pay contactless at the shop today,23,contactless_not_working,14
for some reason my contactless has stopped working i dont know what the problem is what can i do,23,contactless_not_working,23
i couldnt use my contactless this morning it wasnt accepted,23,contactless_not_working,23
contactless isnt working for me,23,contactless_not_working,23
why wouldnt the contactless payment work when i tried to pay at the bus today,23,contactless_not_working,23
how do i check my security settings to allow contactless pay,23,contactless_not_working,23
what can i do if contactless doesnt work,23,contactless_not_working,23
fix my contactless,23,contactless_not_working,23
how can i make my contactless work for the metro,23,contactless_not_working,23
my contactless is not working,23,contactless_not_working,23
can you help my fix my contactless,23,contactless_not_working,23
for some reason my contactless wont work for me,23,contactless_not_working,23
im unable to use contactless payments for purchases,23,contactless_not_working,23
when i tried to pay for my bus ride the contactless payment wouldnt work how can i prevent this in the future,23,contactless_not_working,23
the nfc payment wouldnt work on the bus today help,23,contactless_not_working,23
i wanted to use my card contactless but it doesnt seem to be working what could be the problem,23,contactless_not_working,23
how do i make contactless work,23,contactless_not_working,23
what is the charges for new card,23,contactless_not_working,19
the contactless i have wont work,23,contactless_not_working,23
why isnt my contactless not working,23,contactless_not_working,23
i wanted to use my contactless at the metro today but it didnt accept it,23,contactless_not_working,23
it didnt work when i tried to pay contactless at the bus today why,23,contactless_not_working,23
i am not able to do contactless,23,contactless_not_working,23
how do i use contactless payments,23,contactless_not_working,23
help me with my contactless which isnt working,23,contactless_not_working,23
how can i fix a problem where contactless isnt working,23,contactless_not_working,23
how do i use contactless pay,23,contactless_not_working,23
how do i enable contactless pay,23,contactless_not_working,23
do i need to make a regular payment before a contactless one,23,contactless_not_working,23
how can i find out where my contactless works,23,contactless_not_working,10
should i reinstall the payment app,23,contactless_not_working,14
how much do you charge to accept transfers,56,top_up_by_bank_transfer_charge,64
i would like to make a transfer how much does it cost,56,top_up_by_bank_transfer_charge,64
i need to make a transfer what will the fee be,56,top_up_by_bank_transfer_charge,64
if i make a topup are there charges applied,56,top_up_by_bank_transfer_charge,57
can i also transfer with swift,56,top_up_by_bank_transfer_charge,65
are swift transfers accepted,56,top_up_by_bank_transfer_charge,65
i would like to refill my account using swift,56,top_up_by_bank_transfer_charge,58
do i have to pay for topping up by transfer,56,top_up_by_bank_transfer_charge,56
are there any sort of fees involved for top of transfers,56,top_up_by_bank_transfer_charge,56
is it possible to get a transfer from swift,56,top_up_by_bank_transfer_charge,65
do i have to pay any fees in order to receive money,56,top_up_by_bank_transfer_charge,50
how much am i charged to receive money,56,top_up_by_bank_transfer_charge,50
will you deal with swift transfers,56,top_up_by_bank_transfer_charge,65
will there be any charges for money received,56,top_up_by_bank_transfer_charge,50
will a transfer incur a fee,56,top_up_by_bank_transfer_charge,64
are there charges for receiving a sepa transfer,56,top_up_by_bank_transfer_charge,64
if i transfer money from my bank to topup my account will i be charged,56,top_up_by_bank_transfer_charge,56
will i be charged if someone needs to send me money,56,top_up_by_bank_transfer_charge,50
what are the fees for topups,56,top_up_by_bank_transfer_charge,57
will topping up by transfer lead to a charge on my account,56,top_up_by_bank_transfer_charge,56
what are the charges for receiving money,56,top_up_by_bank_transfer_charge,50
what is the fee to receive money,56,top_up_by_bank_transfer_charge,50
how much am i charged for a sepa transfer,56,top_up_by_bank_transfer_charge,64
how much is the fee for a sepa transfer,56,top_up_by_bank_transfer_charge,64
whatll it charge me for a sepa transfer,56,top_up_by_bank_transfer_charge,64
is there a charge for topping up by transfer,56,top_up_by_bank_transfer_charge,56
do you do swift transfers,56,top_up_by_bank_transfer_charge,65
should i expect to be charged for topping up by transfer,56,top_up_by_bank_transfer_charge,56
will i be charged for a sepa transfer,56,top_up_by_bank_transfer_charge,64
is there a fee for a transfer if so how much will it be,56,top_up_by_bank_transfer_charge,64
please tell me about swift transfers at this bank,56,top_up_by_bank_transfer_charge,65
is there a fee for transfer topup,56,top_up_by_bank_transfer_charge,57
can you tell me what the transfer policy is,56,top_up_by_bank_transfer_charge,67
is a swift transfer okay,56,top_up_by_bank_transfer_charge,65
will i be charged a fee if i receive a sepa transfer,56,top_up_by_bank_transfer_charge,50
when topping up by transfer will i be charged,56,top_up_by_bank_transfer_charge,56
what us the fee to transfer money from my bank,56,top_up_by_bank_transfer_charge,64
do i get charged if i am getting money,56,top_up_by_bank_transfer_charge,50
can you tell me the total cost of a transfer,56,top_up_by_bank_transfer_charge,64
can i do a transfer with swift,56,top_up_by_bank_transfer_charge,65
new customer and filling gas today its not working the thing shows pending half an hour,47,pending_top_up,45
my card was topped this morning but i cant see the funds why didnt it complete,47,pending_top_up,47
what would lead to my top up still pending,47,pending_top_up,47
theres a delay in my topup,47,pending_top_up,47
is there a reason my top up hasnt gone through,47,pending_top_up,59
the topup is pending,47,pending_top_up,47
could you explain why my topup has gone through yet,47,pending_top_up,47
ive already topped up but i cannot see the funds being available what happened,47,pending_top_up,47
what is going on my topup is still pending i use your system all the time but now it is just showing as pending,47,pending_top_up,47
i do not see a topup processed,47,pending_top_up,47
i topped up but it didnt complete,47,pending_top_up,59
so i am a new customer and attempted to top up for the very first time today its already been pending for half an hour and doesnt seem to be working i need to please get this fixed,47,pending_top_up,47
my top up is pending,47,pending_top_up,47
can you look into my top up please i made it over three hours ago and yet its still pending,47,pending_top_up,47
can you please make my top up go through as soon as possible i really need the money and it has been pending for an hour already,47,pending_top_up,47
whats going on with the topup all it says is pending pending pending i use your service several times a week and have never had a problem before whats going on here,47,pending_top_up,47
why hasnt my top up gone through yet,47,pending_top_up,47
topup is slow to process,47,pending_top_up,47
is there something wrong with your website i tried topping up my account and its been close to two hours now and its still at pending for some reason i just joined with you guys and this is the first attempt at this so maybe im wrong but shouldnt this be instant,47,pending_top_up,47
i topped up by card a while ago and its still pending surely it should be done by now,47,pending_top_up,47
why hasnt my topup been completed,47,pending_top_up,47
top up did not complete,47,pending_top_up,59
so i just put my topup into the card and it hasnt changed,47,pending_top_up,47
why is my top up still pending,47,pending_top_up,47
your topup function isnt working it still says pending even though i know my card works,47,pending_top_up,47
hi im a new customer and tried topping up for the first time today seems its not working the thing shows up as pending since half an hour already please fix it,47,pending_top_up,47
omg im trying to load my card and it wont top up i desperately need the money either on my card or in my bank where is it,47,pending_top_up,59
im attempting to topup my account but it has been pending for an hour,47,pending_top_up,47
why is my topup still outstanding,47,pending_top_up,47
what does it mean when my top up is saying still pending,47,pending_top_up,47
my top up hasnt worked its been stuck in pending for the last couple hours,47,pending_top_up,47
it doesnt look like the topup completed,47,pending_top_up,59
why does my top up say still pending when i used my card to do it,47,pending_top_up,47
where is the money i topped off with,47,pending_top_up,47
hi im a new customer to your system and i think something isnt working right or maybe it is maybe you can confirm i tried to top up today my first time ever and its been stuck at pending for over an hour now is it supposed to do this or is there something wrong in the system,47,pending_top_up,47
why is my topup still pending,47,pending_top_up,47
topping up my card is not working because i believe the top up is pending,47,pending_top_up,47
when will my topup process,47,pending_top_up,47
the topup has a definite problem i regularly use your service and havent had a problem before but now the topup just shows pending please tell my why it continues to show pending,47,pending_top_up,47
i tried topping up but my funds seem to be pending i want to buy something right now what do i do,47,pending_top_up,47
i made a transaction this morning and would like to revert it,8,cancel_transfer,53
can i cancel a charge,8,cancel_transfer,52
can i cancel my transaction,8,cancel_transfer,8
i made a transaction but did it to the wrong account,8,cancel_transfer,66
tell me how to cancel a transfer,8,cancel_transfer,8
i need you to cancel a transfer that i made it is the wrong account number and the app wont let me stop the transaction please stop it,8,cancel_transfer,8
i need to cancel my recent transfer immediately i made a mistake there please help quickly before it goes through,8,cancel_transfer,8
i would like to revert a transaction i did this morning,8,cancel_transfer,53
if i make a transaction can i cancel it,8,cancel_transfer,8
how can i cancel a transfer,8,cancel_transfer,8
is there any way to cancel a transfer,8,cancel_transfer,8
i accidentally made a transaction to the wrong account,8,cancel_transfer,66
i want to cancel a transfer right away can you help,8,cancel_transfer,8
help me cancel my transaction,8,cancel_transfer,8
this is urgent i typed the wrong payment information for a payment i needed to make and have clicked send i need to reverse the transaction immediately,8,cancel_transfer,8
can i cancel a transfer,8,cancel_transfer,8
i want to reverse my transaction from earlier,8,cancel_transfer,53
is there a way to revert my transaction from this morning,8,cancel_transfer,53
id like to cancel a transfer,8,cancel_transfer,8
can i cancel a transfer if is already processed,8,cancel_transfer,8
i transferred the wrong amount and would like to cancel the transaction,8,cancel_transfer,8
i made a mistake when i did a transfer so now what can i do to fix that,8,cancel_transfer,8
i need to cancel an incorrect transaction,8,cancel_transfer,8
how do i cancel my transfer,8,cancel_transfer,8
i made a mistake with a transaction,8,cancel_transfer,52
i submitted a transaction to the incorrect account,8,cancel_transfer,66
the transfer i just made needs to be cancelled right now it was my mistake please help me cancel it before it goes through,8,cancel_transfer,8
i want to go back on what i did this morning,8,cancel_transfer,8
can a transaction be cancelled,8,cancel_transfer,8
how do i cancel my transaction,8,cancel_transfer,8
my transaction needs to be canceled,8,cancel_transfer,8
i need to make an immediate cancellation related to a transfer this was a mistake please assist quickly so this does not actually go through,8,cancel_transfer,8
i made a mistake and need to cancel a transaction,8,cancel_transfer,8
i made an error in payment yesterday and i need it fixed asap because its for my rent tomorrow,8,cancel_transfer,25
cancel my last transfer,8,cancel_transfer,8
my recent transfer needs to be cancelled immediately it was a mistake please can you cancel it before it goes through,8,cancel_transfer,8
i need help cancelling a transaction,8,cancel_transfer,8
i dont want the transaction to go through now,8,cancel_transfer,8
can i change the amount i made on a payment that i made to the payment is correct,8,cancel_transfer,52
please help me i need to cancel a transaction,8,cancel_transfer,8
can you limit my top up,60,top_up_limits,60
am i free to topup as much as i want,60,top_up_limits,60
is there a top up limit for my account,60,top_up_limits,60
what is the limit to top up,60,top_up_limits,60
how much money can i top up,60,top_up_limits,60
what are the restrictions to topoffs,60,top_up_limits,60
are the topups limited,60,top_up_limits,60
what is the top up limit,60,top_up_limits,60
i need to find out what is the limit for topups,60,top_up_limits,60
do you have a limit to top ups,60,top_up_limits,60
what is maximum top up,60,top_up_limits,60
how can i tell what the limit is to topups,60,top_up_limits,60
is there a limit to topup amounts,60,top_up_limits,60
is there any limit to the amount i can add to a card at a time,60,top_up_limits,60
i want to know if there is a maximum i can top up,60,top_up_limits,60
what is the limit to a topup,60,top_up_limits,60
tell me if there are any topup limits,60,top_up_limits,60
how can i topup my limit,60,top_up_limits,60
is there a limit to topups,60,top_up_limits,60
can i topup as much as i want,60,top_up_limits,60
can you tell me the limits for top ups,60,top_up_limits,60
when i top up what are the amoutn limits,60,top_up_limits,60
is there a limit on topups,60,top_up_limits,60
what is the topups limit,60,top_up_limits,60
are there limits to topups,60,top_up_limits,60
is there a maximum amount of topups,60,top_up_limits,60
do you have a topup limit,60,top_up_limits,60
whats the top up limit,60,top_up_limits,60
what is the limit to topup,60,top_up_limits,60
how much can i topup to my card at a time,60,top_up_limits,60
how much can i top up,60,top_up_limits,60
what is the most i can top up,60,top_up_limits,60
is there a limit to how high i can topup,60,top_up_limits,60
is there an amount limit to my topup,60,top_up_limits,60
is there a limit for topups,60,top_up_limits,60
is there a maximum i can top up,60,top_up_limits,60
how can i tell if there is a topup limit,60,top_up_limits,60
do you have any restrictions to my topup,60,top_up_limits,60
as for limits are top ups included,60,top_up_limits,60
what are the topup limits,60,top_up_limits,60
i dont know if this is an issue with the atm or my account but i just tried withdrawing pounds from the atm im at now and it only gave me is this a glitch or what exactly is going on,75,wrong_amount_of_cash_received,75
i didnt get all the cash i requested for at the atm,75,wrong_amount_of_cash_received,75
how come the atm gave me less cash than what i asked for,75,wrong_amount_of_cash_received,75
why did i not get my cash back after i withdrew,75,wrong_amount_of_cash_received,75
i got less cash than the one i specified in the atm,75,wrong_amount_of_cash_received,75
the amount of cash i received was incorrect,75,wrong_amount_of_cash_received,75
im at an atm and withdrew pounds and was only given what should i do,75,wrong_amount_of_cash_received,75
the atm gave me the wrong amount of cash today when i went to withdraw the app says it was more,75,wrong_amount_of_cash_received,75
the amount of cash i received was different than what i requested,75,wrong_amount_of_cash_received,75
hi i just withdrew cash from an atm and received the wrong amount however my app shows the correct amount i withdrew how do i get the rest of the cash,75,wrong_amount_of_cash_received,75
the wrong amount of cash came out of the atm today when i went to withdraw when i looked at the app it was showing it was much more,75,wrong_amount_of_cash_received,75
i did not get as much cash as i requested at the atm,75,wrong_amount_of_cash_received,75
how can i request cash back the atm just gave me the wrong amount the app shows the amount that ive been actually charged though,75,wrong_amount_of_cash_received,75
where is the money i pushed its on my mobile app as being withdrawn,75,wrong_amount_of_cash_received,46
why did i not get all the cash i asked for,75,wrong_amount_of_cash_received,75
my cash withdrawal was partly declined,75,wrong_amount_of_cash_received,26
why did i only get when i tried to get,75,wrong_amount_of_cash_received,75
i have withdrawn cash from atm but i received the wrong amount i want cash back as in app its showing actual amount which i got please help me in this,75,wrong_amount_of_cash_received,75
i went to withdraw some cash earlier today but seems the atm gave me the wrong amount of cash the amount showing up in the app is a lot more,75,wrong_amount_of_cash_received,75
i tried to get but i just got,75,wrong_amount_of_cash_received,26
i have not received the amount of cash i was supposed to,75,wrong_amount_of_cash_received,75
i asked for cash but only got,75,wrong_amount_of_cash_received,75
where is the money that i asked for i asked for more than i got,75,wrong_amount_of_cash_received,75
i withdrew money but the full amount wasnt dispensed,75,wrong_amount_of_cash_received,75
something went wrong with my withdrawal the amount of money isnt right,75,wrong_amount_of_cash_received,75
i have got out the wrong amount from an atm please tell me the process to get the cash back as in app its showing the amount i have been actually received,75,wrong_amount_of_cash_received,75
i asked for but only got,75,wrong_amount_of_cash_received,38
i didnt receive the right amount of cash back,75,wrong_amount_of_cash_received,75
the atm gave me less cash than i requested,75,wrong_amount_of_cash_received,75
i didnt get as much cash as i asked for from the atm why,75,wrong_amount_of_cash_received,75
what do i do if the atm didnt give me the correct amount i withdrew i pulled out pounds and the atm gave me pounds,75,wrong_amount_of_cash_received,75
i tried to take out cash but the amount isnt right so what do i do,75,wrong_amount_of_cash_received,75
i didnt receive all the cash i asked for,75,wrong_amount_of_cash_received,75
i just got when i tried to get,75,wrong_amount_of_cash_received,46
the right amount of cash was not sent to me,75,wrong_amount_of_cash_received,75
the atm didnt give me the the withdraw amount requested,75,wrong_amount_of_cash_received,75
why did i get less money than i asked for,75,wrong_amount_of_cash_received,75
i didnt get the right amount at the atm,75,wrong_amount_of_cash_received,75
did not receive correct cash upon withdrawal,75,wrong_amount_of_cash_received,75
will declined funds i tried to withdraw be returned to me,75,wrong_amount_of_cash_received,26
i payed with a card and was charged an extra fee,15,card_payment_fee_charged,15
i was charged a fee after using my card and i shouldnt have been,15,card_payment_fee_charged,15
is there a reason i was charged a fee for using my card as payment ive never had an extra fee before,15,card_payment_fee_charged,15
i show another charge on my card from when i used it why,15,card_payment_fee_charged,16
why do i get charged additional fees on some payments but not others,15,card_payment_fee_charged,15
i used my card for a purchase and was charged a fee,15,card_payment_fee_charged,15
why was i charged for card payment,15,card_payment_fee_charged,15
there is an unauthorized fee,15,card_payment_fee_charged,34
i would appreciate that someone let me know when there is an extra charge for payments i was checking the app earlier and saying a charge on one of my payments that was additional that no one made me aware of before,15,card_payment_fee_charged,34
why was i charged an extra fee when paying with my card,15,card_payment_fee_charged,15
why did i have to pay extra because i paid with card,15,card_payment_fee_charged,15
why are there fees for card usage,15,card_payment_fee_charged,15
im not sure what this charge is for,15,card_payment_fee_charged,16
what is the fee charged with this card payment,15,card_payment_fee_charged,15
when would my card be charged an extra fee for a transaction,15,card_payment_fee_charged,15
why did i have to pay more when i do it with my card,15,card_payment_fee_charged,15
i made a card payment and a fee is showing up,15,card_payment_fee_charged,15
i have been charged a fee for paying with card,15,card_payment_fee_charged,15
what is the fee on my card payment,15,card_payment_fee_charged,15
why would i be charged a fee for card payment,15,card_payment_fee_charged,15
will i always be charged a fee for using my card,15,card_payment_fee_charged,15
can i check somewhere if there will be a fee on my payment or not seems you are charging in some cases whats the pattern there,15,card_payment_fee_charged,15
paying in card resulted in a fee,15,card_payment_fee_charged,15
i paid with card and i think there was a fee applied,15,card_payment_fee_charged,15
so what items actually come with extra fees,15,card_payment_fee_charged,15
how do i avoid getting charged a fee on my card,15,card_payment_fee_charged,15
is there a fee when you pay with your card,15,card_payment_fee_charged,15
i have been charged with a fee for paying with my card,15,card_payment_fee_charged,15
for the first time i got a fee on my account how do i know when you charge these fees,15,card_payment_fee_charged,34
someone needs to make me aware when there are extra charges for payments i happened to be looking at the app earlier and noticed a charge associated to a payment that was extra that no one made me aware of before at all,15,card_payment_fee_charged,34
is using my card free,15,card_payment_fee_charged,15
why was i charged an extra fee when using a card,15,card_payment_fee_charged,15
what fees apply when using a card,15,card_payment_fee_charged,15
why do you charge for payments why arent your charges clearly laid out in the agreement,15,card_payment_fee_charged,15
why was i charged a fee when i paid with card,15,card_payment_fee_charged,15
there is a fee on my account why,15,card_payment_fee_charged,34
why do you charge fees on card payments,15,card_payment_fee_charged,15
i was charged a fee for a card payment why,15,card_payment_fee_charged,15
why was a charged a fee for using the card,15,card_payment_fee_charged,15
they charged me for paying with my card,15,card_payment_fee_charged,15
i completed an in country transfer a few days ago and was sure to check the account information several times since the transaction was completed but the funds are still not available what is the problem,66,transfer_not_received_by_recipient,66
my money transfer has not arrived,66,transfer_not_received_by_recipient,66
i am still waiting for a transaction to be completed,66,transfer_not_received_by_recipient,48
i made a money transaction but the recipient cant see it,66,transfer_not_received_by_recipient,66
i tried to send someone money but they havent received it,66,transfer_not_received_by_recipient,66
how long does it take for a transfer to get to a recipient,66,transfer_not_received_by_recipient,67
how can the recipient see my money transaction,66,transfer_not_received_by_recipient,65
i transferred money but the recipient says it has not arrived why would this be,66,transfer_not_received_by_recipient,66
the transfer i did hasnt arrived,66,transfer_not_received_by_recipient,66
how long do money transfers take,66,transfer_not_received_by_recipient,67
i transferred some money and it didint arrive,66,transfer_not_received_by_recipient,66
where is the transfer i started,66,transfer_not_received_by_recipient,48
transaction failed,66,transfer_not_received_by_recipient,35
i just finished sending money but its not logging on the recipient side,66,transfer_not_received_by_recipient,66
i completed a money transaction but the recipient hasnt received it,66,transfer_not_received_by_recipient,66
the receipient doesnt see my money transfer,66,transfer_not_received_by_recipient,66
i transferred the rent payment for my new place a couple days ago but the landlord says its not there yet despite showing up as done on my side i checked the account number i sent it to and its definitely correct can you please verify if the transaction really went through or not,66,transfer_not_received_by_recipient,66
i need to find out why my transfer didnt get there,66,transfer_not_received_by_recipient,66
ive just moved address from a place in durham to a place in waltononthenaze i have a new landlord at my new house and they havent got my payment but i know i sent it on time can you check they got it please,66,transfer_not_received_by_recipient,66
i sent money they havent received it,66,transfer_not_received_by_recipient,66
hey i need some help figuring out way my transfer is not complete yet my landlord hasnt got the money yetshe should have received it by now,66,transfer_not_received_by_recipient,66
the day before yesterday i performed a transfer which was within this country it still hasnt gone through can you check on that the account number is definitely correct as ive checked and double checked,66,transfer_not_received_by_recipient,66
im having a problem with a money transfer i sent some money to a friend a couple of hours ago and they havent received it yet why hasnt it gotten to them how long do transfers need to go through,66,transfer_not_received_by_recipient,66
i transferred some money but the receiver cant pick it up for some reason,66,transfer_not_received_by_recipient,66
where is the transaction i made to a friend,66,transfer_not_received_by_recipient,66
my friend still hasnt gotten a transaction i made,66,transfer_not_received_by_recipient,66
im waiting for my transaction to go through,66,transfer_not_received_by_recipient,48
i made a transaction and it is taking a very long time to go through,66,transfer_not_received_by_recipient,45
is there a reason why my transaction is taking so long,66,transfer_not_received_by_recipient,45
how long will it take for my transaction to be completed,66,transfer_not_received_by_recipient,67
i sent some money and the receiver cant access it,66,transfer_not_received_by_recipient,66
i sent my friend some money a few hours ago but she has not received it yet she really needs it how long does this take,66,transfer_not_received_by_recipient,66
the person i sent money to hasnt gotten it yet,66,transfer_not_received_by_recipient,66
when will my funds transfer,66,transfer_not_received_by_recipient,67
how long does it take for transfers to finish i sent funds to my pal and she says that she has not gotten anything,66,transfer_not_received_by_recipient,66
how long do transfers need to come through i sent some money to a friend she needs it urgently but seems its still not there yet after a couple hours,66,transfer_not_received_by_recipient,67
how long until my friend receives my transaction,66,transfer_not_received_by_recipient,67
why hasnt my recipient received their money,66,transfer_not_received_by_recipient,66
i am still awaiting the completion of the transaction,66,transfer_not_received_by_recipient,48
i transferred some money but the recipient is having trouble withdrawing,66,transfer_not_received_by_recipient,66
to add money to my account what currencies can i use,54,supported_cards_and_currencies,54
i need support options i want to top my card,54,supported_cards_and_currencies,62
i have other us card can you take that,54,supported_cards_and_currencies,54
what are the cards and currencies that are supported,54,supported_cards_and_currencies,54
what currencies are accepted for adding money,54,supported_cards_and_currencies,54
what kind of currencies can i use to add money,54,supported_cards_and_currencies,54
i only own one other credit card from the usa will it be accepted,54,supported_cards_and_currencies,24
if i only have other us card can you take it,54,supported_cards_and_currencies,54
can i use my american express to add money to my account,54,supported_cards_and_currencies,62
can you tell me what cards and currencies you take,54,supported_cards_and_currencies,54
can i use american express to add money into my account,54,supported_cards_and_currencies,62
will you accept my other card from the us,54,supported_cards_and_currencies,54
what is accepted in regards to cards and currencies,54,supported_cards_and_currencies,54
will you accept my other card,54,supported_cards_and_currencies,10
i would like to add money to my account through my american express,54,supported_cards_and_currencies,62
which cards do you guys support i want to top up using my credit card,54,supported_cards_and_currencies,54
what credit cards are supported,54,supported_cards_and_currencies,54
what cards and currencies do you support,54,supported_cards_and_currencies,54
how do i transfer funds from my american express into my account,54,supported_cards_and_currencies,65
how can i use american express to add money to my account,54,supported_cards_and_currencies,62
